month,day,sched_dep_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance
12,9,1345,1705,AA,117,N336AA,JFK,LAX,366,2475
12,9,1350,1720,UA,1583,N11206,EWR,SFO,371,2565
12,9,1350,1705,AA,1073,N3JFAA,LGA,MIA,157,1096
12,9,1350,1706,DL,2517,N301NB,LGA,MIA,162,1096
12,9,1325,1454,EV,4104,N14168,EWR,BNA,138,748
12,9,1320,1520,MQ,2789,N520MQ,LGA,CLT,104,544
12,9,1250,1350,AA,178,N3GYAA,JFK,BOS,35,187
12,9,1245,1435,WN,1880,N749SW,LGA,STL,168,888
12,9,1400,1646,B6,927,N586JB,EWR,MCO,145,937
12,9,1400,1515,US,2183,N769US,LGA,DCA,47,214
12,9,1354,1647,UA,1149,N18223,EWR,PBI,149,1023
12,9,1300,1528,DL,652,N318NB,EWR,ATL,129,746
12,9,1355,1550,MQ,3340,N530MQ,LGA,DTW,96,502
12,9,1250,1415,WN,144,N902WN,LGA,MKE,138,738
12,9,1310,1558,UA,1641,N17105,EWR,MCO,150,937
12,9,1359,1630,DL,2247,N379DA,LGA,ATL,132,762
12,9,1200,1340,EV,5245,N738EV,LGA,PIT,64,335
12,9,1355,1715,US,686,N672AW,EWR,PHX,347,2133
12,9,1409,1708,UA,1232,N76503,EWR,IAH,219,1400
12,9,1425,1625,MQ,3588,N508MQ,LGA,MSP,165,1020
12,9,1355,1456,UA,256,N513UA,EWR,BOS,30,200
12,9,1429,1655,B6,575,N375JB,JFK,MSY,201,1182
12,9,1329,1440,B6,308,N274JB,JFK,PWM,42,273
12,9,1259,1454,MQ,3388,N832MQ,LGA,CMH,93,479
12,9,1355,1535,MQ,3305,N813MQ,LGA,RDU,78,431
12,9,1435,1741,DL,1902,N327NB,LGA,PBI,163,1035
12,9,1420,1644,UA,586,N504UA,EWR,DEN,252,1605
12,9,1429,1737,B6,301,N809JB,JFK,FLL,159,1069
12,9,1329,1538,EV,4687,N12136,EWR,CVG,109,569
12,9,1310,1408,EV,5901,N14542,EWR,ALB,34,143
12,9,1435,1645,DL,1819,N956DL,LGA,MSP,172,1020
12,9,1430,1754,UA,1493,N68805,EWR,LAX,373,2454
12,9,1359,1714,B6,213,N584JB,JFK,LGB,370,2465
12,9,1430,1757,UA,1205,N21108,EWR,SFO,363,2565
12,9,1440,1700,EV,4181,N13132,EWR,MCI,212,1092
12,9,1441,1712,UA,1554,N13718,EWR,ATL,127,746
12,9,1445,1809,UA,841,N568UA,JFK,LAX,351,2475
12,9,1330,1634,B6,431,N585JB,LGA,SRQ,165,1047
12,9,1440,1644,DL,1231,N968DL,LGA,DTW,96,502
12,9,1247,1351,B6,1318,N304JB,JFK,BOS,32,187
12,9,1446,1753,B6,325,N506JB,JFK,TPA,158,1005
12,9,1444,1605,B6,286,N216JB,JFK,ROC,58,264
12,9,1345,1529,EV,5259,N391CA,LGA,MSN,151,812
12,9,1455,1820,AA,2297,N3KMAA,LGA,MIA,163,1096
12,9,1300,1439,UA,1198,N34222,LGA,ORD,140,733
12,9,1429,1623,9E,3527,N298PQ,LGA,RDU,79,431
12,9,1454,1951,DL,2003,N3771K,JFK,SJU,191,1598
12,9,1455,1805,AA,1155,N3GMAA,LGA,DFW,249,1389
12,9,1329,1630,UA,273,N809UA,EWR,DFW,221,1372
12,9,1459,1756,DL,454,N378DA,JFK,LAS,341,2248
12,9,1500,1730,MQ,3669,N526MQ,LGA,ATL,136,762
12,9,1425,1653,FL,1070,N607AT,LGA,ATL,136,762
12,9,1430,1608,UA,541,N845UA,EWR,CLE,77,404
12,9,1415,1638,DL,673,N977AT,EWR,ATL,127,746
12,9,1459,1625,9E,2903,N902XJ,JFK,BOS,31,187
12,9,1455,1805,AA,2285,N5EWAA,JFK,MCO,147,944
12,9,1400,1531,UA,643,N469UA,EWR,ORD,140,719
12,9,1500,1619,US,2185,N763US,LGA,DCA,53,214
12,9,1410,1616,B6,1373,N296JB,JFK,CHS,102,636
12,9,1510,1835,AA,1327,N3KAAA,LGA,PBI,155,1035
12,9,1450,1649,US,1995,N565UW,LGA,CLT,94,544
12,9,1455,1655,MQ,2815,N602MQ,JFK,CLE,86,425
12,9,1455,1650,MQ,3359,N814MQ,JFK,RDU,89,427
12,9,1509,1738,UA,745,N565UA,LGA,DEN,247,1620
12,9,1451,1742,UA,1270,N14214,EWR,MCO,150,937
12,9,1500,1740,MQ,3202,N682MQ,JFK,IND,121,665
12,9,1459,1753,UA,761,N478UA,EWR,TPA,150,997
12,9,1455,1949,B6,703,N503JB,JFK,SJU,203,1598
12,9,1500,1806,DL,2181,N908DL,LGA,MCO,146,950
12,9,1455,1736,B6,477,N531JB,JFK,JAX,130,828
12,9,1515,1838,DL,419,N710TW,JFK,SEA,348,2422
12,9,1459,1635,9E,2913,N600LR,JFK,DCA,56,213
12,9,1300,1421,EV,5797,N13970,EWR,RIC,60,277
12,9,1355,1525,WN,3,N447WN,LGA,MDW,132,725
12,9,1345,1640,UA,1611,N76064,EWR,IAH,203,1400
12,9,1450,1755,AA,320,N558AA,EWR,DFW,233,1372
12,9,1440,1702,EV,5199,N612QX,LGA,CHS,96,641
12,9,1455,1802,UA,1186,N27205,EWR,MIA,153,1085
12,9,1459,1625,9E,2938,N8903A,JFK,BWI,43,184
12,9,1515,1705,MQ,3231,N635MQ,JFK,PIT,75,340
12,9,1500,1805,MQ,3072,N535MQ,JFK,TPA,158,1005
12,9,1340,1444,EV,4434,N12967,EWR,MHT,38,209
12,9,1459,1700,EV,4396,N13955,EWR,CLT,100,529
12,9,1340,1715,WN,516,N487WN,EWR,PHX,335,2133
12,9,1530,1856,UA,257,N590UA,JFK,SFO,367,2586
12,9,1400,1509,B6,118,N236JB,JFK,BOS,34,187
12,9,1520,1750,MQ,3553,N534MQ,LGA,XNA,203,1147
12,9,1530,1915,AA,85,N398AA,JFK,SFO,379,2586
12,9,1510,1845,AA,145,N5EXAA,JFK,MIA,159,1089
12,9,1530,1903,DL,417,N154DL,JFK,LAX,363,2475
12,9,1310,1448,EV,4552,N48901,EWR,GSO,79,445
12,9,1529,1635,UA,321,N455UA,EWR,BOS,32,200
12,9,1510,1745,EV,4377,N12552,EWR,JAX,130,820
12,9,1530,1829,B6,83,N605JB,JFK,MCO,144,944
12,9,1445,1743,UA,1589,N17229,EWR,FLL,156,1065
12,9,1500,1611,US,2152,N959UW,LGA,BOS,33,184
12,9,1520,1705,AA,341,N4WLAA,LGA,ORD,141,733
12,9,1500,1641,UA,1048,N77258,LGA,ORD,141,733
12,9,1535,1656,US,1775,N945UW,LGA,PHL,59,96
12,9,1545,1858,DL,1935,N369NB,LGA,TPA,153,1010
12,9,1421,1538,EV,5712,N909EV,JFK,IAD,48,228
12,9,1530,1721,UA,377,N825UA,LGA,CLE,77,419
12,9,1448,1758,UA,429,N414UA,LGA,IAH,214,1416
12,9,1528,1831,UA,1695,N76254,EWR,IAH,216,1400
12,9,1400,1710,UA,1200,N75426,EWR,SAN,371,2425
12,9,1545,1721,UA,1638,N73270,EWR,CLE,70,404
12,9,1515,1720,MQ,2793,N900MQ,JFK,CMH,87,483
12,9,1450,1650,MQ,3199,N0EGMQ,LGA,CLT,98,544
12,9,1550,1915,AA,1410,N3BCAA,LGA,MIA,157,1096
12,9,1320,1641,UA,1054,N13138,EWR,LAX,354,2454
12,9,1459,1814,UA,287,N483UA,EWR,AUS,247,1504
12,9,1540,1725,9E,2900,N937XJ,JFK,BNA,142,765
12,9,1600,1719,US,2187,N762US,LGA,DCA,45,214
12,9,1419,1714,B6,561,N644JB,LGA,PBI,148,1035
12,9,1556,1914,B6,1801,N563JB,JFK,FLL,159,1069
12,9,1600,1948,DL,409,N702TW,JFK,SFO,368,2586
12,9,1455,1650,MQ,3391,N839MQ,LGA,CMH,87,479
12,9,1600,1909,DL,2459,N371DA,JFK,MCO,143,944
12,9,1450,1802,B6,1171,N519JB,LGA,FLL,158,1076
12,9,1252,1411,EV,6054,N10575,EWR,IAD,47,212
12,9,1455,1625,MQ,3425,N523MQ,JFK,DCA,48,213
12,9,1605,1933,DL,2280,N906DE,JFK,FLL,162,1069
12,9,1445,1605,EV,4136,N16987,EWR,IAD,56,212
12,9,1545,1920,AA,133,N327AA,JFK,LAX,380,2475
12,9,1603,1736,UA,1572,N17245,EWR,ORD,145,719
12,9,1548,1827,DL,1705,N362NW,LGA,MSY,180,1183
12,9,1506,1709,EV,4572,N16151,EWR,GSP,103,594
12,9,1602,1845,DL,407,N376NW,JFK,ATL,130,760
12,9,1430,1553,EV,5713,N833AS,LGA,IAD,52,229
12,9,1600,1842,DL,847,N6700,LGA,ATL,133,762
12,9,1605,1859,B6,1843,N520JB,EWR,PBI,156,1023
12,9,1600,1911,UA,1587,N37474,EWR,RSW,163,1068
12,9,1530,1716,9E,2907,N928XJ,JFK,BUF,62,301
12,9,1552,1927,DL,2593,N3742C,JFK,SLC,295,1990
12,9,1620,1840,DL,1619,N963DL,LGA,MSP,176,1020
12,9,1622,1916,UA,1692,N37281,EWR,MCO,148,937
12,9,1625,1943,DL,2595,N3741S,JFK,PDX,362,2454
12,9,1621,1846,UA,1139,N36469,EWR,DEN,260,1605
12,9,1438,1744,B6,581,N193JB,JFK,HOU,235,1428
12,9,1630,1845,DL,2231,N959DL,LGA,DTW,99,502
12,9,1630,1940,UA,1242,N38417,EWR,FLL,160,1065
12,9,1459,1740,DL,2347,N673DL,LGA,ATL,133,762
12,9,1600,1718,US,2154,N948UW,LGA,BOS,35,184
12,9,1535,1857,B6,1729,N307JB,JFK,RSW,177,1074
12,9,1524,1649,EV,4580,N17560,EWR,MKE,139,725
12,9,1600,1745,9E,4215,N936XJ,LGA,PIT,66,335
12,9,1625,1954,DL,428,N919DL,JFK,MIA,158,1089
12,9,1604,1828,9E,2917,N903XJ,JFK,DTW,104,509
12,9,1630,2010,VX,27,N836VA,JFK,SFO,371,2586
12,9,1645,1926,DL,884,N333NB,LGA,DEN,255,1620
12,9,1635,1755,MQ,3044,N629MQ,JFK,BWI,57,184
12,9,1639,2014,UA,1284,N23708,EWR,SFO,371,2565
12,9,1630,1915,UA,1178,N14115,EWR,IAH,212,1400
12,9,1520,1700,MQ,3493,N849MQ,LGA,CLE,78,419
12,9,1629,1932,B6,1161,N659JB,LGA,PBI,153,1035
12,9,1650,2005,AA,1171,N3JBAA,LGA,DFW,225,1389
12,9,1529,1825,B6,573,N562JB,EWR,TPA,158,997
12,9,1600,1826,9E,2922,N927XJ,JFK,MSP,175,1029
12,9,1545,1810,MQ,2963,N942MQ,JFK,CVG,117,589
12,9,1545,1905,WN,2806,N235WN,LGA,HOU,239,1428
12,9,1520,1808,UA,338,N467UA,EWR,LAS,327,2227
12,9,1135,1250,EV,4511,N11535,EWR,ROC,58,246
12,9,1635,1825,AA,343,N4YEAA,LGA,ORD,142,733
12,9,1700,2025,AA,2379,N3LAAA,LGA,MIA,163,1096
12,9,1659,2034,B6,167,N709JB,JFK,OAK,385,2576
12,9,1230,1455,EV,4292,N11191,EWR,MSY,190,1167
12,9,1655,2025,VX,413,N621VA,JFK,LAX,374,2475
12,9,1529,1740,EV,4576,N18101,EWR,GRR,112,605
12,9,1659,2018,UA,1721,N76523,EWR,LAX,366,2454
12,9,1700,2025,DL,2389,N3745B,JFK,AUS,241,1521
12,9,1522,1843,UA,471,N515UA,EWR,SFO,348,2565
12,9,1544,1750,US,1767,N104UW,LGA,CLT,93,544
12,9,1530,1758,DL,1942,N368NB,EWR,ATL,127,746
12,9,1700,1955,AA,45,N3FTAA,JFK,LAS,346,2248
12,9,1700,1815,US,2156,N952UW,LGA,BOS,40,184
12,9,1525,1720,MQ,2840,N522MQ,LGA,STL,157,888
12,9,1625,1754,9E,2904,N914XJ,JFK,BOS,44,187
12,9,1630,1800,B6,2302,N184JB,JFK,BUF,72,301
12,9,1550,1710,WN,421,N732SW,EWR,MDW,139,711
12,9,1615,1800,MQ,3301,N532MQ,LGA,RDU,96,431
12,9,1650,1807,B6,1734,N192JB,JFK,BTV,44,266
12,9,1615,1925,AA,211,N3FBAA,JFK,IAH,218,1417
12,9,1600,1907,B6,1117,N505JB,LGA,TPA,158,1010
12,9,1645,2019,DL,477,N727TW,JFK,LAX,363,2475
12,9,1705,2004,B6,753,N607JB,JFK,PBI,151,1028
12,9,1710,2045,UA,226,N546UA,JFK,SFO,366,2586
12,9,1715,1915,AA,199,N3BJAA,JFK,ORD,150,740
12,9,1620,1934,B6,89,N627JB,JFK,SAN,368,2446
12,9,1629,1946,B6,423,N569JB,JFK,LAX,365,2475
12,9,1715,2035,AA,291,N3CRAA,JFK,AUS,252,1521
12,9,1440,1715,9E,2918,N933XJ,JFK,IND,120,665
12,9,1600,1744,9E,4276,N925XJ,LGA,RIC,65,292
12,9,1724,1953,UA,509,N570UA,LGA,DEN,250,1620
12,9,1705,2015,AA,67,N3DMAA,JFK,SAN,372,2446
12,9,1730,2046,B6,359,N651JB,JFK,BUR,373,2465
12,9,1625,1755,MQ,3748,N521MQ,EWR,ORD,141,719
12,9,1706,2016,UA,525,N460UA,LGA,IAH,223,1416
12,9,1655,1950,B6,283,N591JB,JFK,MCO,142,944
12,9,1615,1812,9E,2933,N912XJ,JFK,RDU,76,427
12,9,1728,1849,EV,4300,N13949,EWR,RIC,62,277
12,9,1735,1925,AA,345,N472AA,LGA,ORD,132,733
12,9,1700,1948,DL,221,N915DL,LGA,ATL,131,762
12,9,1600,1730,MQ,3734,N514MQ,LGA,BNA,129,764
12,9,1420,1555,EV,4171,N13995,EWR,MSN,155,799
12,9,1600,1822,EV,4684,N16963,EWR,SDF,123,642
12,9,1725,2047,UA,237,N852UA,EWR,PDX,353,2434
12,9,1555,1750,9E,2927,N908XJ,JFK,ORD,143,740
12,9,1652,1804,B6,918,N206JB,JFK,BOS,40,187
12,9,1710,1911,B6,1119,N183JB,JFK,CLT,96,541
12,9,1740,1956,EV,4091,N16999,EWR,IND,125,645
12,9,1729,2029,UA,1109,N13113,EWR,MCO,150,937
12,9,1459,1654,US,721,N560UW,EWR,CLT,94,529
12,9,1700,1856,US,632,N658AW,EWR,CLT,92,529
12,9,1543,1752,EV,4667,N18120,EWR,MSP,187,1008
12,9,1700,1913,9E,3335,N8960A,EWR,CVG,102,569
12,9,1710,2047,B6,415,N827JB,JFK,SFO,375,2586
12,9,1615,1834,EV,5601,N724EV,LGA,CLT,94,544
12,9,1700,1819,US,2189,N741UW,LGA,DCA,51,214
12,9,1745,2125,AA,177,N356AA,JFK,SFO,376,2586
12,9,1637,1800,YV,3771,N510MJ,LGA,IAD,NA,229
12,9,1609,1716,EV,4299,N14977,EWR,DCA,45,199
12,9,1700,1825,MQ,3365,N824MQ,JFK,DCA,47,213
12,9,1759,2123,UA,997,N597UA,JFK,LAX,335,2475
12,9,1515,1649,UA,333,N431UA,EWR,ORD,132,719
12,9,1710,2021,DL,1519,N3732J,EWR,SLC,289,1969
12,9,1800,1919,US,2158,N949UW,LGA,BOS,46,184
12,9,1740,2028,UA,587,N486UA,EWR,LAS,317,2227
12,9,1700,2020,AA,172,N5DNAA,EWR,MIA,147,1085
12,9,1729,2009,DL,527,N323NB,LGA,ATL,129,762
12,9,1725,1845,AA,256,N3ELAA,JFK,BOS,49,187
12,9,1545,1815,WN,3778,N900WN,EWR,DEN,260,1605
12,9,1701,1834,UA,1177,N27239,EWR,ORD,137,719
12,9,1804,2119,UA,510,N551UA,EWR,LAX,354,2454
12,9,1810,2129,B6,1013,N571JB,JFK,LGB,370,2465
12,9,1524,1842,UA,1600,N57111,EWR,LAX,366,2454
12,9,1730,2055,AA,2351,N374AA,JFK,MIA,149,1089
12,9,1755,2118,DL,1211,N365NB,LGA,RSW,158,1080
12,9,1810,2029,DL,2019,N934DL,LGA,MSP,171,1020
12,9,1805,2125,UA,1038,N37468,EWR,SAN,361,2425
12,9,1815,2157,DL,426,N192DN,JFK,LAX,381,2475
12,9,1730,1925,MQ,3526,N518MQ,LGA,CMH,85,479
12,9,1647,1849,DL,1518,N935AT,EWR,DTW,102,488
12,9,1815,2135,AA,1611,N3BBAA,LGA,MIA,162,1096
12,9,1740,1900,B6,1407,N179JB,JFK,IAD,51,228
12,9,1644,1917,EV,4705,N15572,EWR,ATL,140,746
12,9,1800,2046,DL,2147,N980DL,LGA,ATL,130,762
12,9,1630,1805,EV,5293,N738EV,LGA,ORF,56,296
12,9,1720,2023,UA,464,N481UA,EWR,IAH,213,1400
12,9,1800,1919,US,2191,N752US,LGA,DCA,46,214
12,9,1630,2130,AA,95,N5DLAA,JFK,SJU,190,1598
12,9,1730,1914,B6,1185,N274JB,JFK,RDU,78,427
12,9,1714,1832,UA,309,N833UA,EWR,BOS,45,200
12,9,1830,2054,DL,2331,N991DL,JFK,DTW,132,509
12,9,1829,2057,DL,2013,N703TW,JFK,MSP,175,1029
12,9,1829,2140,UA,362,N561UA,EWR,SNA,347,2434
12,9,1830,2205,B6,669,N564JB,JFK,SJC,376,2569
12,9,1830,2124,B6,183,N630JB,JFK,MCO,141,944
12,9,1759,2109,DL,2370,N345NB,LGA,PBI,150,1035
12,9,1830,2205,UA,1022,N39297,EWR,SFO,372,2565
12,9,1815,2127,9E,2915,N915XJ,JFK,DFW,237,1391
12,9,1715,2020,DL,1585,N329NB,LGA,MCO,142,950
12,9,1520,1848,DL,1982,N917DL,LGA,MIA,170,1096
12,9,1640,1820,MQ,3216,N623MQ,JFK,ORF,52,290
12,9,1645,1815,WN,1104,N8608N,LGA,MDW,133,725
12,9,1700,1842,UA,689,N433UA,LGA,ORD,129,733
12,9,1815,2154,UA,447,N465UA,EWR,PHX,330,2133
12,9,1740,1952,EV,5678,N13979,EWR,CVG,115,569
12,9,1630,1816,9E,3357,N294PQ,LGA,BNA,139,764
12,9,1837,2009,B6,2202,N216JB,JFK,BUF,64,301
12,9,1515,1643,EV,5302,N710EV,LGA,SYR,39,198
12,9,1838,2214,UA,389,N589UA,JFK,SFO,371,2586
12,9,1835,2020,AA,359,N3KJAA,LGA,ORD,134,733
12,9,1835,2205,DL,442,N704X,JFK,SEA,358,2422
12,9,1740,2118,B6,135,N662JB,JFK,PHX,350,2153
12,9,1650,1920,WN,356,N916WN,LGA,DEN,268,1620
12,9,1710,1910,MQ,3530,N816MQ,LGA,DTW,107,502
12,9,1645,1913,DL,2042,N360NW,EWR,ATL,129,746
12,9,1840,2201,DL,2139,N361NB,LGA,MIA,161,1096
12,9,1845,2158,DL,2391,N924DL,JFK,TPA,158,1005
12,9,1229,1413,EV,3825,N36915,EWR,CMH,89,463
12,9,1705,2006,B6,305,N658JB,EWR,FLL,154,1065
12,9,1840,2046,DL,866,N339NB,LGA,DTW,96,502
12,9,1815,2100,DL,2065,N373NW,JFK,ATL,130,760
12,9,1610,1926,UA,375,N487UA,EWR,SEA,344,2402
12,9,1645,2010,AA,181,N323AA,JFK,LAX,357,2475
12,9,1659,2004,UA,431,N406UA,EWR,DFW,229,1372
12,9,1847,2207,B6,263,N594JB,JFK,SEA,349,2422
12,9,1800,1942,UA,691,N456UA,LGA,ORD,137,733
12,9,1705,1909,US,894,N561UW,LGA,CLT,93,544
12,9,1844,2201,UA,1615,N18243,EWR,AUS,238,1504
12,9,1855,2235,VX,29,N641VA,JFK,SFO,380,2586
12,9,1620,1829,EV,4352,N12921,EWR,CVG,117,569
12,9,1850,2220,AA,235,N3HEAA,JFK,SEA,353,2422
12,9,1900,2249,DL,435,N707TW,JFK,SFO,373,2586
12,9,1800,1940,MQ,3501,N834MQ,LGA,RDU,78,431
12,9,1900,2215,AA,21,N328AA,JFK,LAX,359,2475
12,9,1900,2237,DL,2594,N311US,JFK,SAT,240,1587
12,9,1910,2220,AA,1193,N3DCAA,LGA,DFW,226,1389
12,9,1858,2150,B6,711,N523JB,JFK,LAS,343,2248
12,9,1816,2008,UA,1053,N39726,EWR,CLE,74,404
12,9,1830,2154,DL,438,N3731T,JFK,SAN,367,2446
12,9,1855,2040,MQ,3591,N832MQ,LGA,RDU,77,431
12,9,1900,2018,US,2193,N763US,LGA,DCA,52,214
12,9,1835,1954,US,2070,N725UW,LGA,PHL,37,96
12,9,1820,2145,AA,119,N3KLAA,EWR,LAX,364,2454
12,9,1725,2045,VX,169,N622VA,EWR,LAX,364,2454
12,9,1745,1958,DL,1321,N314NB,EWR,MSP,170,1008
12,9,1706,1911,EV,4411,N14542,EWR,MEM,170,946
12,9,1915,2219,DL,2159,N904DE,JFK,MCO,143,944
12,9,1805,1955,WN,195,N747SA,LGA,STL,165,888
12,9,1920,2259,UA,1095,N76265,EWR,SAT,250,1569
12,9,1930,2235,AA,1691,N470AA,EWR,DFW,227,1372
12,9,1800,2055,UA,1618,N38454,EWR,TPA,150,997
12,9,1859,2139,DL,325,N940DL,LGA,ATL,127,762
12,9,1930,2236,DL,1485,N989DL,LGA,MCO,149,950
12,9,1729,2115,VX,193,N638VA,EWR,SFO,383,2565
12,9,1900,2043,UA,654,N491UA,EWR,ORD,136,719
12,9,1900,2014,US,2160,N959UW,LGA,BOS,43,184
12,9,1930,2130,MQ,3573,N847MQ,LGA,CMH,88,479
12,9,1600,1741,UA,1195,N14237,LGA,ORD,135,733
12,9,1801,1944,UA,708,N819UA,EWR,ORD,134,719
12,9,1935,2248,DL,1435,N326NB,LGA,TPA,156,1010
12,9,1921,2246,B6,71,N633JB,JFK,SLC,296,1990
12,9,1640,1838,EV,5147,N741EV,LGA,CLE,75,419
12,9,1935,2238,UA,1269,N34455,EWR,PBI,148,1023
12,9,1930,2301,DL,2537,N6704Z,JFK,SLC,298,1990
12,9,1830,2138,B6,201,N547JB,JFK,FLL,151,1069
12,9,1900,2035,UA,693,N485UA,LGA,ORD,135,733
12,9,1845,2040,MQ,3349,N506MQ,LGA,MSP,171,1020
12,9,1755,2049,B6,299,N537JB,LGA,MCO,149,950
12,9,1527,1656,EV,4502,N11199,EWR,BNA,138,748
12,9,1905,2100,9E,2931,N906XJ,JFK,PIT,72,340
12,9,1851,2200,UA,1128,N13716,LGA,IAH,223,1416
12,9,1900,2056,9E,2928,N602LR,JFK,ORD,140,740
12,9,1850,2205,DL,1854,N366NB,LGA,FLL,157,1076
12,9,1829,2013,EV,5274,N708EV,LGA,BNA,131,764
12,9,1912,2048,9E,2958,N836AY,JFK,ORF,53,290
12,9,1900,2125,9E,4033,N8877A,LGA,TYS,115,647
12,9,1835,2058,9E,2911,N910XJ,JFK,CVG,109,589
12,9,1825,2152,AS,5,N423AS,EWR,SEA,334,2402
12,9,1930,2238,B6,225,N524JB,JFK,TPA,155,1005
12,9,1955,2210,DL,2131,N960DL,LGA,DTW,100,502
12,9,2000,2119,US,2195,N762US,LGA,DCA,43,214
12,9,1804,2006,EV,4382,N17984,EWR,DTW,100,488
12,9,1930,2115,MQ,3535,N523MQ,JFK,CMH,91,483
12,9,1800,1935,MQ,3486,N813MQ,LGA,BNA,147,764
12,9,2000,2110,AA,2314,N3ACAA,JFK,BOS,36,187
12,9,1900,2359,AA,1029,N5CEAA,JFK,SJU,195,1598
12,9,1718,1908,EV,4202,N12967,EWR,STL,167,872
12,9,1810,1951,9E,3513,N605LR,LGA,MKE,135,738
12,9,2000,2325,VX,415,N845VA,JFK,LAX,371,2475
12,9,1944,2236,UA,234,N448UA,EWR,MCO,141,937
12,9,2000,2115,US,2162,N948UW,LGA,BOS,36,184
12,9,1930,2136,9E,2960,N830AY,JFK,CLE,87,425
12,9,1955,2259,DL,2590,N376DA,JFK,LAS,334,2248
12,9,1815,2005,MQ,2839,N530MQ,LGA,STL,151,888
12,9,1930,2052,9E,2959,N8855A,JFK,SYR,48,209
12,9,1905,2035,EV,4191,N12900,EWR,BNA,150,748
12,9,1800,1944,9E,4218,N930XJ,LGA,PIT,63,335
12,9,2001,2221,EV,4321,N11140,EWR,MCI,202,1092
12,9,2018,2313,B6,153,N645JB,JFK,PBI,147,1028
12,9,1805,1930,WN,1710,N948WN,EWR,MDW,139,711
12,9,2025,2205,AA,371,N571AA,LGA,ORD,147,733
12,9,2015,2344,DL,427,N191DN,JFK,LAX,366,2475
12,9,1932,28,B6,803,N618JB,JFK,SJU,193,1598
12,9,1925,2245,AA,2437,N3LBAA,LGA,MIA,161,1096
12,9,2005,2256,B6,883,N663JB,JFK,MCO,142,944
12,9,1729,2000,F9,507,N203FR,LGA,DEN,259,1620
12,9,2002,2121,UA,1703,N39463,EWR,BOS,41,200
12,9,2021,2357,B6,915,N648JB,JFK,SFO,384,2586
12,9,1729,1955,FL,400,N960AT,LGA,ATL,139,762
12,9,2025,2258,DL,436,N3758Y,JFK,DEN,253,1626
12,9,2005,2310,B6,1201,N641JB,JFK,FLL,157,1069
12,9,2001,2304,B6,65,N613JB,JFK,ABQ,302,1826
12,9,1850,2030,MQ,3674,N520MQ,LGA,CLE,76,419
12,9,1730,2112,UA,1495,N35260,EWR,SFO,369,2565
12,9,1930,2136,EV,4370,N11547,EWR,CHS,110,628
12,9,1900,2047,9E,2943,N8409N,JFK,RIC,63,288
12,9,1930,2206,9E,2925,N926XJ,JFK,MSY,188,1182
12,9,1800,2102,UA,360,N848UA,EWR,PBI,150,1023
12,9,1840,2025,9E,2908,N913XJ,JFK,BUF,62,301
12,9,1630,1935,WN,1289,N757LV,EWR,HOU,241,1411
12,9,1940,2115,AA,363,N574AA,LGA,ORD,135,733
12,9,2029,2211,UA,1464,N28478,EWR,CLE,75,404
12,9,1859,2150,B6,327,N629JB,EWR,MCO,138,937
12,9,1840,2110,UA,485,N474UA,EWR,DEN,245,1605
12,9,2040,2359,B6,523,N775JB,JFK,LAX,380,2475
12,9,1925,2206,DL,1715,N344NB,LGA,MSY,184,1183
12,9,1825,2120,B6,543,N597JB,EWR,PBI,150,1023
12,9,2039,2355,B6,1205,N715JB,JFK,PDX,361,2454
12,9,2020,2355,UA,1651,N38727,EWR,SFO,387,2565
12,9,2029,2344,UA,314,N595UA,JFK,LAX,365,2475
12,9,1905,2106,EV,4397,N26549,EWR,CLT,115,529
12,9,2035,2203,9E,2914,N909XJ,JFK,DCA,57,213
12,9,2100,2329,B6,775,N284JB,JFK,MSY,209,1182
12,9,2100,2330,DL,1247,N920DE,LGA,ATL,131,762
12,9,1830,2046,EV,5314,N615QX,EWR,DTW,91,488
12,9,1945,2150,MQ,3603,N839MQ,LGA,DTW,100,502
12,9,1935,2203,FL,1346,N954AT,LGA,ATL,132,762
12,9,2030,2338,UA,455,N410UA,EWR,MIA,167,1085
12,9,2050,2208,DL,2599,N966DL,JFK,BOS,33,187
12,9,2015,2126,B6,418,N351JB,JFK,BOS,37,187
12,9,1855,2208,UA,1730,N77525,EWR,FLL,158,1065
12,9,2005,2203,EV,4368,N14904,EWR,DAY,104,533
12,9,2000,2240,DL,1147,N944DL,LGA,ATL,126,762
12,9,1700,1840,WN,2960,N727SW,LGA,BNA,148,764
12,9,2012,2312,UA,475,N402UA,EWR,IAH,223,1400
12,9,1940,2243,B6,1271,N598JB,LGA,FLL,157,1076
12,9,2059,2314,MQ,3473,N9EAMQ,LGA,ATL,134,762
12,9,2039,2341,UA,1667,N35271,EWR,TPA,166,997
12,9,2100,2206,US,2164,N952UW,LGA,BOS,33,184
12,9,1930,2157,DL,377,N779NC,EWR,ATL,125,746
12,9,2000,2135,UA,695,N827UA,LGA,ORD,130,733
12,9,2130,2245,MQ,3621,N812MQ,JFK,DCA,47,213
12,9,2123,2352,B6,97,N531JB,JFK,DEN,264,1626
12,9,2040,2220,MQ,3257,N817MQ,LGA,RDU,80,431
12,9,1800,2036,DL,926,N989AT,EWR,ATL,123,746
12,9,2030,2150,MQ,3604,N504MQ,EWR,ORD,139,719
12,9,2055,2332,B6,1677,N296JB,JFK,JAX,131,828
12,9,2135,55,AA,185,N338AA,JFK,LAX,361,2475
